province,adcode,model,bodyType,regYear,regMonth,salesVolume,date,popularity,newsReplyVolume,carCommentVolume
北京,110000,42,2,2017,10,267,27,2608,102,22
四川,510000,42,2,2017,10,393,27,3218,102,22
安徽,340000,42,2,2017,10,290,27,2928,102,22
山东,370000,42,2,2017,10,509,27,5582,102,22
山西,140000,42,2,2017,10,150,27,1419,102,22
广东,440000,42,2,2017,10,776,27,5946,102,22
广西,450000,42,2,2017,10,143,27,1129,102,22
江苏,320000,42,2,2017,10,1157,27,7432,102,22
江西,360000,42,2,2017,10,235,27,1828,102,22
河北,130000,42,2,2017,10,402,27,3902,102,22
河南,410000,42,2,2017,10,286,27,5128,102,22
浙江,330000,42,2,2017,10,1216,27,6823,102,22
湖北,420000,42,2,2017,10,443,27,2861,102,22
湖南,430000,42,2,2017,10,299,27,2460,102,22
福建,350000,42,2,2017,10,305,27,2140,102,22
辽宁,210000,42,2,2017,10,143,27,1783,102,22
重庆,500000,42,2,2017,10,114,27,1152,102,22
陕西,610000,42,2,2017,10,226,27,1939,102,22
黑龙江,230000,42,2,2017,10,82,27,1129,102,22
上海,310000,50,2,2017,10,391,27,3959,243,73
云南,530000,50,2,2017,10,261,27,3003,243,73
内蒙古,150000,50,2,2017,10,149,27,1943,243,73
北京,110000,50,2,2017,10,743,27,5524,243,73
四川,510000,50,2,2017,10,435,27,5146,243,73
安徽,340000,50,2,2017,10,291,27,4379,243,73
山东,370000,50,2,2017,10,491,27,8518,243,73
山西,140000,50,2,2017,10,129,27,2006,243,73
广东,440000,50,2,2017,10,1221,27,10450,243,73
广西,450000,50,2,2017,10,169,27,1985,243,73
江苏,320000,50,2,2017,10,983,27,10503,243,73
江西,360000,50,2,2017,10,219,27,2919,243,73
河北,130000,50,2,2017,10,398,27,5755,243,73
河南,410000,50,2,2017,10,339,27,8244,243,73
浙江,330000,50,2,2017,10,1157,27,9431,243,73
湖北,420000,50,2,2017,10,382,27,4421,243,73
湖南,430000,50,2,2017,10,359,27,4295,243,73
福建,350000,50,2,2017,10,276,27,2982,243,73
辽宁,210000,50,2,2017,10,306,27,3466,243,73
重庆,500000,50,2,2017,10,164,27,2069,243,73
陕西,610000,50,2,2017,10,274,27,3297,243,73
黑龙江,230000,50,2,2017,10,95,27,2163,243,73
上海,310000,24,3,2017,10,503,27,2121,2834,527
云南,530000,24,3,2017,10,166,27,1138,2834,527
内蒙古,150000,24,3,2017,10,58,27,540,2834,527
北京,110000,24,3,2017,10,411,27,2386,2834,527
四川,510000,24,3,2017,10,365,27,2432,2834,527
安徽,340000,24,3,2017,10,336,27,2282,2834,527
山东,370000,24,3,2017,10,332,27,3726,2834,527
山西,140000,24,3,2017,10,72,27,632,2834,527
广东,440000,24,3,2017,10,1116,27,5750,2834,527
广西,450000,24,3,2017,10,125,27,1035,2834,527
江苏,320000,24,3,2017,10,894,27,5152,2834,527
江西,360000,24,3,2017,10,138,27,1201,2834,527
河北,130000,24,3,2017,10,277,27,2415,2834,527
河南,410000,24,3,2017,10,275,27,3582,2834,527
浙江,330000,24,3,2017,10,1310,27,5290,2834,527
湖北,420000,24,3,2017,10,242,27,1765,2834,527
湖南,430000,24,3,2017,10,243,27,1851,2834,527
福建,350000,24,3,2017,10,305,27,1546,2834,527
辽宁,210000,24,3,2017,10,189,27,1385,2834,527
重庆,500000,24,3,2017,10,164,27,1017,2834,527
陕西,610000,24,3,2017,10,188,27,1443,2834,527
黑龙江,230000,24,3,2017,10,44,27,753,2834,527
上海,310000,27,1,2017,10,157,27,2066,166,2150
云南,530000,27,1,2017,10,817,27,3218,166,2150
内蒙古,150000,27,1,2017,10,188,27,1219,166,2150
北京,110000,27,1,2017,10,84,27,3083,166,2150
四川,510000,27,1,2017,10,394,27,2659,166,2150
安徽,340000,27,1,2017,10,1004,27,3557,166,2150
山东,370000,27,1,2017,10,2072,27,9199,166,2150
山西,140000,27,1,2017,10,537,27,3303,166,2150
广东,440000,27,1,2017,10,3213,27,16941,166,2150
广西,450000,27,1,2017,10,1953,27,4421,166,2150
江苏,320000,27,1,2017,10,1551,27,7301,166,2150
江西,360000,27,1,2017,10,502,27,1863,166,2150
河北,130000,27,1,2017,10,1339,27,6556,166,2150
河南,410000,27,1,2017,10,3382,27,12672,166,2150
浙江,330000,27,1,2017,10,995,27,5912,166,2150
湖北,420000,27,1,2017,10,540,27,2727,166,2150
湖南,430000,27,1,2017,10,856,27,3134,166,2150
福建,350000,27,1,2017,10,355,27,2320,166,2150
辽宁,210000,27,1,2017,10,500,27,3286,166,2150
重庆,500000,27,1,2017,10,141,27,1135,166,2150
陕西,610000,27,1,2017,10,679,27,3320,166,2150
黑龙江,230000,27,1,2017,10,428,27,2659,166,2150
上海,310000,4,3,2017,10,537,27,1566,495,7600
云南,530000,4,3,2017,10,248,27,859,495,7600
内蒙古,150000,4,3,2017,10,413,27,1132,495,7600
北京,110000,4,3,2017,10,53,27,1211,495,7600
四川,510000,4,3,2017,10,558,27,1583,495,7600
安徽,340000,4,3,2017,10,450,27,1459,495,7600
山东,370000,4,3,2017,10,1154,27,4134,495,7600
山西,140000,4,3,2017,10,267,27,1012,495,7600
广东,440000,4,3,2017,10,211,27,1587,495,7600
广西,450000,4,3,2017,10,105,27,434,495,7600
江苏,320000,4,3,2017,10,1434,27,3757,495,7600
江西,360000,4,3,2017,10,328,27,723,495,7600
河北,130000,4,3,2017,10,645,27,2571,495,7600
河南,410000,4,3,2017,10,697,27,2571,495,7600
浙江,330000,4,3,2017,10,755,27,2025,495,7600
湖北,420000,4,3,2017,10,222,27,818,495,7600
湖南,430000,4,3,2017,10,369,27,967,495,7600
福建,350000,4,3,2017,10,280,27,781,495,7600
辽宁,210000,4,3,2017,10,80,27,686,495,7600
重庆,500000,4,3,2017,10,97,27,442,495,7600
陕西,610000,4,3,2017,10,958,27,2062,495,7600
黑龙江,230000,4,3,2017,10,123,27,719,495,7600
上海,310000,1,3,2017,10,271,27,620,190,1291
云南,530000,1,3,2017,10,170,27,420,190,1291
内蒙古,150000,1,3,2017,10,84,27,341,190,1291
北京,110000,1,3,2017,10,105,27,591,190,1291
四川,510000,1,3,2017,10,151,27,658,190,1291
安徽,340000,1,3,2017,10,131,27,598,190,1291
山东,370000,1,3,2017,10,311,27,1724,190,1291
山西,140000,1,3,2017,10,54,27,374,190,1291
广东,440000,1,3,2017,10,132,27,655,190,1291
广西,450000,1,3,2017,10,32,27,150,190,1291
江苏,320000,1,3,2017,10,405,27,1493,190,1291
江西,360000,1,3,2017,10,53,27,287,190,1291
河北,130000,1,3,2017,10,202,27,1094,190,1291
河南,410000,1,3,2017,10,177,27,1265,190,1291
浙江,330000,1,3,2017,10,223,27,819,190,1291
湖北,420000,1,3,2017,10,64,27,348,190,1291
湖南,430000,1,3,2017,10,127,27,379,190,1291
福建,350000,1,3,2017,10,95,27,268,190,1291
辽宁,210000,1,3,2017,10,41,27,289,190,1291
重庆,500000,1,3,2017,10,76,27,241,190,1291
陕西,610000,1,3,2017,10,131,27,629,190,1291
黑龙江,230000,1,3,2017,10,36,27,291,190,1291
上海,310000,51,3,2017,10,178,27,274,410,93
云南,530000,51,3,2017,10,71,27,206,410,93
内蒙古,150000,51,3,2017,10,119,27,114,410,93
北京,110000,51,3,2017,10,464,27,553,410,93
四川,510000,51,3,2017,10,437,27,578,410,93
安徽,340000,51,3,2017,10,225,27,356,410,93
山东,370000,51,3,2017,10,828,27,1245,410,93
山西,140000,51,3,2017,10,218,27,242,410,93
广东,440000,51,3,2017,10,2393,27,3568,410,93
广西,450000,51,3,2017,10,302,27,756,410,93
江苏,320000,51,3,2017,10,890,27,977,410,93
江西,360000,51,3,2017,10,263,27,378,410,93
河北,130000,51,3,2017,10,446,27,588,410,93
河南,410000,51,3,2017,10,278,27,1038,410,93
浙江,330000,51,3,2017,10,766,27,824,410,93
湖北,420000,51,3,2017,10,520,27,767,410,93
湖南,430000,51,3,2017,10,391,27,653,410,93
福建,350000,51,3,2017,10,659,27,645,410,93
辽宁,210000,51,3,2017,10,250,27,360,410,93
重庆,500000,51,3,2017,10,273,27,374,410,93
陕西,610000,51,3,2017,10,183,27,378,410,93
黑龙江,230000,51,3,2017,10,86,27,185,410,93
上海,310000,22,2,2017,10,189,27,297,631,270
云南,530000,22,2,2017,10,342,27,380,631,270
内蒙古,150000,22,2,2017,10,520,27,324,631,270
北京,110000,22,2,2017,10,555,27,677,631,270
四川,510000,22,2,2017,10,787,27,698,631,270
安徽,340000,22,2,2017,10,256,27,384,631,270
山东,370000,22,2,2017,10,906,27,1380,631,270
山西,140000,22,2,2017,10,407,27,345,631,270
广东,440000,22,2,2017,10,2270,27,3494,631,270
广西,450000,22,2,2017,10,351,27,663,631,270
江苏,320000,22,2,2017,10,718,27,849,631,270
江西,360000,22,2,2017,10,316,27,394,631,270
河北,130000,22,2,2017,10,1033,27,953,631,270
河南,410000,22,2,2017,10,669,27,1432,631,270
浙江,330000,22,2,2017,10,663,27,758,631,270
湖北,420000,22,2,2017,10,1245,27,1104,631,270
湖南,430000,22,2,2017,10,558,27,754,631,270
福建,350000,22,2,2017,10,473,27,464,631,270
辽宁,210000,22,2,2017,10,761,27,618,631,270
重庆,500000,22,2,2017,10,447,27,377,631,270
陕西,610000,22,2,2017,10,643,27,594,631,270
黑龙江,230000,22,2,2017,10,378,27,335,631,270
上海,310000,37,3,2017,10,75,27,177,138,36
云南,530000,37,3,2017,10,159,27,257,138,36
内蒙古,150000,37,3,2017,10,146,27,104,138,36
北京,110000,37,3,2017,10,48,27,260,138,36
四川,510000,37,3,2017,10,268,27,411,138,36
安徽,340000,37,3,2017,10,192,27,276,138,36
山东,370000,37,3,2017,10,349,27,739,138,36
山西,140000,37,3,2017,10,132,27,150,138,36
广东,440000,37,3,2017,10,978,27,2687,138,36
广西,450000,37,3,2017,10,206,27,475,138,36
江苏,320000,37,3,2017,10,571,27,749,138,36
江西,360000,37,3,2017,10,317,27,266,138,36
河北,130000,37,3,2017,10,293,27,381,138,36
河南,410000,37,3,2017,10,457,27,596,138,36
浙江,330000,37,3,2017,10,551,27,647,138,36
湖北,420000,37,3,2017,10,203,27,446,138,36
湖南,430000,37,3,2017,10,300,27,483,138,36
福建,350000,37,3,2017,10,231,27,411,138,36
辽宁,210000,37,3,2017,10,216,27,263,138,36
重庆,500000,37,3,2017,10,155,27,239,138,36
陕西,610000,37,3,2017,10,115,27,188,138,36
黑龙江,230000,37,3,2017,10,84,27,123,138,36
上海,310000,3,3,2017,10,288,27,523,1251,1870
云南,530000,3,3,2017,10,354,27,453,1251,1870
内蒙古,150000,3,3,2017,10,451,27,302,1251,1870
北京,110000,3,3,2017,10,323,27,919,1251,1870
四川,510000,3,3,2017,10,1119,27,1093,1251,1870
安徽,340000,3,3,2017,10,737,27,779,1251,1870
山东,370000,3,3,2017,10,3176,27,2897,1251,1870
山西,140000,3,3,2017,10,1396,27,721,1251,1870
广东,440000,3,3,2017,10,10929,27,11638,1251,1870
广西,450000,3,3,2017,10,2230,27,2374,1251,1870
江苏,320000,3,3,2017,10,2915,27,2397,1251,1870
江西,360000,3,3,2017,10,1467,27,1140,1251,1870
河北,130000,3,3,2017,10,2523,27,1559,1251,1870
河南,410000,3,3,2017,10,2004,27,2606,1251,1870
浙江,330000,3,3,2017,10,1907,27,1803,1251,1870
湖北,420000,3,3,2017,10,1327,27,1594,1251,1870
湖南,430000,3,3,2017,10,1767,27,1827,1251,1870
福建,350000,3,3,2017,10,1688,27,1373,1251,1870
辽宁,210000,3,3,2017,10,2045,27,1152,1251,1870
重庆,500000,3,3,2017,10,671,27,616,1251,1870
陕西,610000,3,3,2017,10,432,27,651,1251,1870
黑龙江,230000,3,3,2017,10,822,27,500,1251,1870
上海,310000,32,2,2017,10,334,27,179,1643,7162
云南,530000,32,2,2017,10,466,27,98,1643,7162
内蒙古,150000,32,2,2017,10,355,27,63,1643,7162
北京,110000,32,2,2017,10,461,27,192,1643,7162
四川,510000,32,2,2017,10,529,27,127,1643,7162
安徽,340000,32,2,2017,10,570,27,120,1643,7162
山东,370000,32,2,2017,10,1241,27,326,1643,7162
山西,140000,32,2,2017,10,467,27,76,1643,7162
广东,440000,32,2,2017,10,3252,27,685,1643,7162
广西,450000,32,2,2017,10,389,27,135,1643,7162
江苏,320000,32,2,2017,10,1064,27,276,1643,7162
江西,360000,32,2,2017,10,446,27,98,1643,7162
河北,130000,32,2,2017,10,1078,27,182,1643,7162
河南,410000,32,2,2017,10,1278,27,553,1643,7162
浙江,330000,32,2,2017,10,1023,27,259,1643,7162
湖北,420000,32,2,2017,10,1304,27,150,1643,7162
湖南,430000,32,2,2017,10,695,27,161,1643,7162
福建,350000,32,2,2017,10,622,27,119,1643,7162
辽宁,210000,32,2,2017,10,891,27,172,1643,7162
重庆,500000,32,2,2017,10,243,27,58,1643,7162
陕西,610000,32,2,2017,10,525,27,130,1643,7162
黑龙江,230000,32,2,2017,10,543,27,104,1643,7162
上海,310000,46,2,2017,10,143,27,840,344,90
云南,530000,46,2,2017,10,225,27,1160,344,90
内蒙古,150000,46,2,2017,10,214,27,1099,344,90
北京,110000,46,2,2017,10,121,27,1251,344,90
四川,510000,46,2,2017,10,291,27,1444,344,90
安徽,340000,46,2,2017,10,287,27,1891,344,90
山东,370000,46,2,2017,10,531,27,4551,344,90
山西,140000,46,2,2017,10,194,27,1299,344,90
广东,440000,46,2,2017,10,1622,27,6043,344,90
广西,450000,46,2,2017,10,211,27,973,344,90
江苏,320000,46,2,2017,10,677,27,3565,344,90
江西,360000,46,2,2017,10,244,27,997,344,90
河北,130000,46,2,2017,10,454,27,3124,344,90
河南,410000,46,2,2017,10,486,27,3644,344,90
浙江,330000,46,2,2017,10,688,27,2991,344,90
湖北,420000,46,2,2017,10,697,27,2012,344,90
湖南,430000,46,2,2017,10,266,27,1293,344,90
福建,350000,46,2,2017,10,382,27,1589,344,90
辽宁,210000,46,2,2017,10,353,27,2266,344,90
重庆,500000,46,2,2017,10,134,27,543,344,90
陕西,610000,46,2,2017,10,153,27,1293,344,90
黑龙江,230000,46,2,2017,10,210,27,1746,344,90
上海,310000,29,1,2017,10,117,27,309,53,44
云南,530000,29,1,2017,10,11,27,126,53,44
内蒙古,150000,29,1,2017,10,25,27,153,53,44
北京,110000,29,1,2017,10,181,27,509,53,44
四川,510000,29,1,2017,10,23,27,182,53,44
安徽,340000,29,1,2017,10,42,27,301,53,44
山东,370000,29,1,2017,10,190,27,1219,53,44
山西,140000,29,1,2017,10,96,27,279,53,44
广东,440000,29,1,2017,10,781,27,1472,53,44
广西,450000,29,1,2017,10,17,27,162,53,44
江苏,320000,29,1,2017,10,284,27,757,53,44
江西,360000,29,1,2017,10,23,27,147,53,44
河北,130000,29,1,2017,10,218,27,655,53,44
河南,410000,29,1,2017,10,126,27,1057,53,44
浙江,330000,29,1,2017,10,291,27,686,53,44
湖北,420000,29,1,2017,10,34,27,207,53,44
湖南,430000,29,1,2017,10,29,27,167,53,44
福建,350000,29,1,2017,10,58,27,207,53,44
辽宁,210000,29,1,2017,10,97,27,546,53,44
重庆,500000,29,1,2017,10,10,27,60,53,44
陕西,610000,29,1,2017,10,12,27,301,53,44
黑龙江,230000,29,1,2017,10,32,27,350,53,44
上海,310000,58,2,2017,10,306,27,824,68,65
云南,530000,58,2,2017,10,509,27,1377,68,65
内蒙古,150000,58,2,2017,10,204,27,882,68,65
北京,110000,58,2,2017,10,151,27,1154,68,65
四川,510000,58,2,2017,10,547,27,1629,68,65
安徽,340000,58,2,2017,10,351,27,1678,68,65
山东,370000,58,2,2017,10,968,27,3831,68,65
山西,140000,58,2,2017,10,351,27,1416,68,65
广东,440000,58,2,2017,10,4197,27,9700,68,65
广西,450000,58,2,2017,10,346,27,1416,68,65
江苏,320000,58,2,2017,10,961,27,3715,68,65
江西,360000,58,2,2017,10,280,27,1164,68,65
河北,130000,58,2,2017,10,775,27,2599,68,65
河南,410000,58,2,2017,10,609,27,2648,68,65
浙江,330000,58,2,2017,10,1244,27,3414,68,65
湖北,420000,58,2,2017,10,619,27,2192,68,65
湖南,430000,58,2,2017,10,544,27,1707,68,65
福建,350000,58,2,2017,10,822,27,1988,68,65
辽宁,210000,58,2,2017,10,618,27,1998,68,65
重庆,500000,58,2,2017,10,237,27,601,68,65
陕西,610000,58,2,2017,10,330,27,1057,68,65
黑龙江,230000,58,2,2017,10,192,27,1115,68,65
上海,310000,33,3,2017,10,342,27,1094,575,1454
云南,530000,33,3,2017,10,114,27,1156,575,1454
内蒙古,150000,33,3,2017,10,177,27,923,575,1454
北京,110000,33,3,2017,10,438,27,1940,575,1454
四川,510000,33,3,2017,10,247,27,1420,575,1454
安徽,340000,33,3,2017,10,289,27,1700,575,1454
山东,370000,33,3,2017,10,910,27,4720,575,1454
山西,140000,33,3,2017,10,381,27,1304,575,1454
广东,440000,33,3,2017,10,2698,27,7763,575,1454
广西,450000,33,3,2017,10,127,27,1218,575,1454
江苏,320000,33,3,2017,10,1039,27,3749,575,1454
江西,360000,33,3,2017,10,235,27,962,575,1454
河北,130000,33,3,2017,10,861,27,3004,575,1454
河南,410000,33,3,2017,10,471,27,3664,575,1454
浙江,330000,33,3,2017,10,1512,27,3687,575,1454
湖北,420000,33,3,2017,10,449,27,1676,575,1454
湖南,430000,33,3,2017,10,387,27,1607,575,1454
福建,350000,33,3,2017,10,452,27,1568,575,1454
辽宁,210000,33,3,2017,10,831,27,3120,575,1454
重庆,500000,33,3,2017,10,144,27,590,575,1454
陕西,610000,33,3,2017,10,208,27,1343,575,1454
黑龙江,230000,33,3,2017,10,424,27,1909,575,1454
上海,310000,55,2,2017,10,307,27,2120,50,4936
云南,530000,55,2,2017,10,60,27,1316,50,4936
内蒙古,150000,55,2,2017,10,82,27,1062,50,4936
北京,110000,55,2,2017,10,448,27,3312,50,4936
四川,510000,55,2,2017,10,241,27,2989,50,4936
安徽,340000,55,2,2017,10,124,27,2140,50,4936
山东,370000,55,2,2017,10,254,27,4837,50,4936
山西,140000,55,2,2017,10,33,27,1008,50,4936
广东,440000,55,2,2017,10,473,27,4966,50,4936
广西,450000,55,2,2017,10,69,27,1008,50,4936
江苏,320000,55,2,2017,10,301,27,4082,50,4936
江西,360000,55,2,2017,10,77,27,1256,50,4936
河北,130000,55,2,2017,10,174,27,2989,50,4936
河南,410000,55,2,2017,10,158,27,3600,50,4936
浙江,330000,55,2,2017,10,139,27,2845,50,4936
湖北,420000,55,2,2017,10,143,27,1941,50,4936
湖南,430000,55,2,2017,10,137,27,2021,50,4936
福建,350000,55,2,2017,10,118,27,1340,50,4936
辽宁,210000,55,2,2017,10,146,27,1618,50,4936
重庆,500000,55,2,2017,10,158,27,1460,50,4936
陕西,610000,55,2,2017,10,224,27,2016,50,4936
黑龙江,230000,55,2,2017,10,78,27,1037,50,4936
上海,310000,19,2,2017,10,83,27,275,61,30
云南,530000,19,2,2017,10,102,27,225,61,30
内蒙古,150000,19,2,2017,10,46,27,248,61,30
北京,110000,19,2,2017,10,11,27,427,61,30
四川,510000,19,2,2017,10,140,27,477,61,30
安徽,340000,19,2,2017,10,331,27,859,61,30
山东,370000,19,2,2017,10,443,27,1297,61,30
山西,140000,19,2,2017,10,88,27,429,61,30
广东,440000,19,2,2017,10,547,27,985,61,30
广西,450000,19,2,2017,10,46,27,172,61,30
江苏,320000,19,2,2017,10,468,27,1054,61,30
江西,360000,19,2,2017,10,258,27,465,61,30
河北,130000,19,2,2017,10,306,27,1002,61,30
河南,410000,19,2,2017,10,454,27,1723,61,30
浙江,330000,19,2,2017,10,673,27,1173,61,30
湖北,420000,19,2,2017,10,198,27,418,61,30
湖南,430000,19,2,2017,10,192,27,456,61,30
福建,350000,19,2,2017,10,178,27,349,61,30
辽宁,210000,19,2,2017,10,56,27,410,61,30
重庆,500000,19,2,2017,10,14,27,156,61,30
陕西,610000,19,2,2017,10,101,27,413,61,30
黑龙江,230000,19,2,2017,10,32,27,277,61,30
上海,310000,5,2,2017,10,3,27,435,21,1167
云南,530000,5,2,2017,10,65,27,510,21,1167
内蒙古,150000,5,2,2017,10,32,27,610,21,1167
北京,110000,5,2,2017,10,11,27,1000,21,1167
四川,510000,5,2,2017,10,63,27,841,21,1167
安徽,340000,5,2,2017,10,111,27,1089,21,1167
山东,370000,5,2,2017,10,326,27,2279,21,1167
山西,140000,5,2,2017,10,7,27,658,21,1167
广东,440000,5,2,2017,10,16,27,1614,21,1167
广西,450000,5,2,2017,10,8,27,339,21,1167
江苏,320000,5,2,2017,10,201,27,1673,21,1167
江西,360000,5,2,2017,10,77,27,567,21,1167
河北,130000,5,2,2017,10,201,27,1689,21,1167
河南,410000,5,2,2017,10,117,27,2051,21,1167
浙江,330000,5,2,2017,10,264,27,1869,21,1167
湖北,420000,5,2,2017,10,106,27,841,21,1167
湖南,430000,5,2,2017,10,156,27,809,21,1167
福建,350000,5,2,2017,10,27,27,535,21,1167
辽宁,210000,5,2,2017,10,55,27,1050,21,1167
重庆,500000,5,2,2017,10,6,27,344,21,1167
陕西,610000,5,2,2017,10,43,27,738,21,1167
黑龙江,230000,5,2,2017,10,28,27,654,21,1167
上海,310000,2,3,2017,10,301,27,511,260,25
云南,530000,2,3,2017,10,139,27,429,260,25
内蒙古,150000,2,3,2017,10,60,27,312,260,25
北京,110000,2,3,2017,10,152,27,899,260,25
四川,510000,2,3,2017,10,629,27,967,260,25
安徽,340000,2,3,2017,10,759,27,1467,260,25
山东,370000,2,3,2017,10,884,27,1996,260,25
山西,140000,2,3,2017,10,145,27,548,260,25
广东,440000,2,3,2017,10,1234,27,2298,260,25
广西,450000,2,3,2017,10,190,27,441,260,25
江苏,320000,2,3,2017,10,2009,27,2437,260,25
江西,360000,2,3,2017,10,519,27,684,260,25
河北,130000,2,3,2017,10,523,27,1270,260,25
河南,410000,2,3,2017,10,1566,27,2345,260,25
浙江,330000,2,3,2017,10,1714,27,2408,260,25
湖北,420000,2,3,2017,10,562,27,762,260,25
湖南,430000,2,3,2017,10,497,27,872,260,25
福建,350000,2,3,2017,10,504,27,745,260,25
辽宁,210000,2,3,2017,10,162,27,726,260,25
重庆,500000,2,3,2017,10,358,27,536,260,25
陕西,610000,2,3,2017,10,243,27,750,260,25
黑龙江,230000,2,3,2017,10,99,27,368,260,25
上海,310000,34,3,2017,10,22,27,253,166,1896
云南,530000,34,3,2017,10,234,27,203,166,1896
内蒙古,150000,34,3,2017,10,446,27,295,166,1896
北京,110000,34,3,2017,10,34,27,561,166,1896
四川,510000,34,3,2017,10,648,27,536,166,1896
安徽,340000,34,3,2017,10,349,27,472,166,1896
山东,370000,34,3,2017,10,1575,27,2011,166,1896
山西,140000,34,3,2017,10,1057,27,613,166,1896
广东,440000,34,3,2017,10,443,27,1480,166,1896
广西,450000,34,3,2017,10,260,27,325,166,1896
江苏,320000,34,3,2017,10,351,27,818,166,1896
江西,360000,34,3,2017,10,201,27,337,166,1896
河北,130000,34,3,2017,10,2258,27,1729,166,1896
河南,410000,34,3,2017,10,1114,27,1757,166,1896
浙江,330000,34,3,2017,10,513,27,784,166,1896
湖北,420000,34,3,2017,10,166,27,366,166,1896
湖南,430000,34,3,2017,10,309,27,412,166,1896
福建,350000,34,3,2017,10,260,27,536,166,1896
辽宁,210000,34,3,2017,10,715,27,794,166,1896
重庆,500000,34,3,2017,10,81,27,195,166,1896
陕西,610000,34,3,2017,10,394,27,426,166,1896
黑龙江,230000,34,3,2017,10,569,27,518,166,1896
上海,310000,44,2,2017,10,357,27,448,240,1895
云南,530000,44,2,2017,10,311,27,583,240,1895
内蒙古,150000,44,2,2017,10,285,27,570,240,1895
北京,110000,44,2,2017,10,203,27,889,240,1895
四川,510000,44,2,2017,10,527,27,867,240,1895
安徽,340000,44,2,2017,10,868,27,1425,240,1895
山东,370000,44,2,2017,10,862,27,2041,240,1895
山西,140000,44,2,2017,10,248,27,651,240,1895
广东,440000,44,2,2017,10,825,27,1641,240,1895
广西,450000,44,2,2017,10,164,27,332,240,1895
江苏,320000,44,2,2017,10,1193,27,1768,240,1895
江西,360000,44,2,2017,10,631,27,596,240,1895
